Rank,Team,Power Rating,Competition Level,Gender Division,Competition Division,City,State,Wins,Losses,dataset_id,season
320,Florida Gulf Coast ,535,College,Men,Division I,Fort Myers,FL,4,2,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
321,Rhode Island  ,534,College,Men,Division I,Kingston,RI,5,13,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
322,Toledo ,531,College,Men,Division I,Toledo,OH,7,11,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
323,Embry-Riddle (Florida) ,527,College,Men,Division III,Daytona Beach,FL,8,10,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
324,LSU B ,525,College,Men,Developmental,Baton Rouge,LA,5,7,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
325,Scranton ,523,College,Men,Division III,Scranton,PA,4,8,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
326,Southern Indiana ,522,College,Men,Division I,Evansville,IN,4,12,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
327,Wright State ,517,College,Men,Division I,Dayton,OH,7,14,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
328,Wentworth ,516,College,Men,Division III,Boston,MA,8,14,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
329,Muhlenberg ,511,College,Men,Division III,Allentown,PA,6,3,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
330,Penn State B ,508,College,Men,Developmental,University Park,PA,9,5,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
331,Troy ,506,College,Men,Division I,Troy,AL,2,13,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
332,Biola ,505,College,Men,Division III,La Mirada,CA,1,4,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
333,Clark ,504,College,Men,Division III,Worcester,MA,2,4,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
334,Ohio Northern ,500,College,Men,Division III,Ada,OH,4,6,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
335,Massachusetts-Lowell ,499,College,Men,Division I,Lowell,MA,2,10,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
336,Caltech ,496,College,Men,Division III,Pasadena,CA,2,10,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
337,Cal Poly-SLO B ,492,College,Men,Developmental,San Luis Obispo,CA,6,12,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
338,Dickinson ,490,College,Men,Division III,Carlisle,PA,7,12,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
339,Virginia Tech B ,488,College,Men,Developmental,Blacksburg,VA,3,3,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
340,Central Arkansas ,488,College,Men,Division I,Conway ,AR,4,13,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
341,Dartmouth B ,484,College,Men,Developmental,Hanover,NH,13,9,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
342,Stetson ,477,College,Men,Division III,Deland,FL,3,15,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
343,Notre Dame B ,470,College,Men,Developmental,Notre Dame,IN,8,5,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
344,Purdue B ,468,College,Men,Developmental,West Lafayette,IN,4,3,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
345,Central Florida B ,463,College,Men,Developmental,Orlando,FL,4,8,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
346,Grand Canyon ,462,College,Men,Division I,Phoenix,AZ,2,14,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
347,Trine ,458,College,Men,Division III,Angola,IN,2,7,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
348,Westfield State ,457,College,Men,Division III,Westfield,MA,2,4,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
349,Eastern Illinois ,457,College,Men,Division III,Charleston,IL,8,12,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
350,Northwestern B ,451,College,Men,Developmental,Evanston,IL,12,8,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
351,Vassar ,449,College,Men,Division III,Poughkeepsie,NY,0,4,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
352,Southern Illinois-Edwardsville ,446,College,Men, ,Edwardsville,IL,4,4,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
353,Illinois-Chicago  ,444,College,Men,Division I,Chicago ,IL,4,11,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
354,Towson ,437,College,Men,Division I,Towson,MD,1,10,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
355,Kenyon ,433,College,Men,Division III,Gambier,OH,3,3,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
356,Seattle ,432,College,Men,Division III,Seattle,WA,0,7,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
357,Keene State ,428,College,Men,Division III,Keene,NH,3,12,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
358,Southern Mississippi ,428,College,Men,Division I,Hattiesburg,MS,2,17,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
359,Allegheny ,414,College,Men,Division III,Meadville,PA,6,11,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
360,Ave Maria ,412,College,Men,Division III,Ave Maria,FL,0,4,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
361,Northeastern B ,408,College,Men,Developmental,Boston,MA,12,6,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
362,Kent State ,407,College,Men,Division I,Kent,OH,5,14,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
363,California-Davis B ,404,College,Men,Developmental,Davis,CA,5,9,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
364,California-Irvine ,400,College,Men,Division I,Irvine,CA,4,17,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
365,Colorado-Mesa ,392,College,Men,Division I,Grand Junction,CO,1,17,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
366,Central Connecticut State ,392,College,Men,Division I,New Britain,CT,0,4,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
367,Maine-Farmington ,387,College,Men,Division III,Farmington,ME,2,9,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
368,SUNY-Brockport ,384,College,Men,Division I,Brockport,NY,0,6,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
369,Texas-Dallas B ,379,College,Men,Division I,Richardson,TX,2,7,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
370,Air Force B ,378,College,Men,Division III,USAF Academy,CO,1,8,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
371,Connecticut B ,365,College,Men,Developmental,Storrs,CT,9,5,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
372,Harvard B ,364,College,Men,Developmental,Cambridge,MA,7,5,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
373,Cornell B ,361,College,Men,Developmental,Ithaca,NY,8,3,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
374,Florida Atlantic ,360,College,Men,Division I,Boca Raton,FL,2,4,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
375,St Lawrence ,356,College,Men,Division III,Canton,NY,2,7,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
376,Washington University B ,355,College,Men,Developmental,St. Louis,MO,7,14,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
377,Virginia B ,352,College,Men,Developmental,Charlottesville,VA,11,18,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
378,Texas B ,349,College,Men,Developmental,Austin,TX,1,5,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
379,Millersville ,347,College,Men,Division I,Millersville,PA,0,6,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
380,Wisconsin-Oshkosh ,345,College,Men,Division I,Oshkosh,WI,4,15,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
381,Olivet Nazarene ,344,College,Men,Division III,Bourbonnais,IL,6,15,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
382,Rowan B ,343,College,Men,Developmental,Glassboro,NJ,14,11,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
383,Northern Arizona B ,339,College,Men,Developmental,Flagstaff,AZ,0,4,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
384,Illinois State B ,337,College,Men,Division I,Normal,IL,9,15,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
385,Edinboro ,331,College,Men,Division I,Edinboro,PA,4,19,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
386,Wisconsin-La Crosse B ,331,College,Men,Developmental,La Crosse,WI,1,3,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
387,Susquehanna  ,326,College,Men,Division III,Selinsgrove,PA,5,9,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
388,Temple B ,321,College,Men,Developmental,Philadelphia,PA,6,9,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
389,Northern Michigan ,320,College,Men,Division I,Marquette,MI,2,5,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
390,Idaho ,314,College,Men,Division I,Moscow,ID,0,12,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
391,Fresno State ,303,College,Men,Division I,Fresno,CA,0,11,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
392,John Carroll ,290,College,Men,Division III,Cleveland,OH,3,6,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
393,Grinnell ,284,College,Men,Division III,Grinnell,IA,8,12,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
394,Kalamazoo ,281,College,Men,Division III,Kalamazoo,MI,2,8,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
395,Lehigh B ,275,College,Men,Division III,Bethlehem,PA,6,7,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
396,Bethel ,274,College,Men,Division III,Saint Paul,MN,2,4,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
397,Messiah College B ,268,College,Men,Developmental,Mechanicsburg,PA,4,2,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
398,North Carolina-Wilmington B ,263,College,Men,Developmental,Wilmington,NC,3,9,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
399,Northeastern C ,261,College,Men,Developmental,Boston,MA,7,3,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
400,SUNY-Oneonta ,259,College,Men,Division III,Oneonta,NY,2,7,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
401,Michigan State B ,258,College,Men,Developmental,East Lansing,MI,7,12,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
402,Rose-Hulman ,251,College,Men,Division III,Terre Haute,IN,5,10,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
403,Dallas ,247,College,Men,Division III,Irving,TX,2,7,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
404,Washington C ,242,College,Men,Developmental,Seattle,WA,0,5,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
405,Drury ,238,College,Men,Division III,Springfield,MO,1,4,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
406,Maine ,235,College,Men,Division I,South Portland,ME,0,2,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
407,Fairfield ,224,College,Men,Division III,Fairfield,CT,3,5,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
408,Central Washington ,222,College,Men,Division I,Ellensburg,WA,0,6,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
409,Belmont  ,221,College,Men,Division III,Nashville,TN,1,11,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
410,Ursinus ,218,College,Men,Division III,Collegeville,PA,4,9,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
411,Georgetown B ,217,College,Men,Developmental,Washington,DC,9,6,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
412,South Dakota Mines ,213,College,Men,Division III,Rapid City,SD,0,5,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
413,Salisbury ,212,College,Men,Division I,Salisbury,MD,6,13,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
414,Hofstra ,208,College,Men,Division I,Hempstead,NY,2,15,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
415,Abilene Christian ,205,College,Men,Division III,Abilene,TX,1,8,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
416,Luther B ,193,College,Mixed,Division III,Decorah,IA,6,7,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
417,Holy Cross ,192,College,Men,Division III,WORCESTER,MA,1,4,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
418,Indiana (Pennsylvania) ,182,College,Men,Division I,Indiana,PA,1,9,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
419,Tulane B ,167,College,Men,Developmental,New Orleans,LA,2,11,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
420,California-San Diego B ,154,College,Men,Developmental,La Jolla,CA,5,8,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
421,Indiana B ,154,College,Men,Developmental,Bloomington,IN,7,14,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
422,North Carolina State B ,153,College,Men,Developmental,Raleigh,NC,2,8,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
423,Kentucky B ,148,College,Men,Division I,Lexington,KY,1,10,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
424,California-Pennsylvania ,137,College,Men,Division I,California,PA,2,8,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
425,Butler ,135,College,Men,Division III,Indianapolis,IN,0,2,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
426,UCLA B ,131,College,Men,Developmental,Los Angeles,CA,3,11,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
427,Wisconsin-Platteville ,124,College,Men,Division III,Platteville,WI,1,11,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
428,Case Western Reserve B ,115,College,Men,Developmental,Cleveland,OH,2,8,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
429,Lancaster Bible ,108,College,Men,Division III,Lancaster,PA,6,5,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
430,Southern Methodist  ,106,College,Men,Division I,Dallas,TX,3,11,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
431,Princeton B ,100,College,Men,Developmental,Princeton,NJ,6,10,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
432,Providence College ,94,College,Men,Division III,Providence,RI,0,5,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
433,Shenandoah ,91,College,Men,Division III,Winchester,VA,2,12,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
434,Creighton ,90,College,Men,Division III,Omaha,NE,5,9,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
435,Stonehill ,89,College,Men,Division III,Easton,MA,2,8,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
436,Union ,83,College,Men,Division III,Schenectady,NY,0,4,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
437,Canisius ,83,College,Men,Division III,Buffalo,NY,1,4,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
438,George Washington B ,73,College,Men,Developmental,"Washington, D.C.",DC,7,9,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
439,North Texas ,72,College,Men,Division I,Denton,TX,1,9,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
440,Denison ,52,College,Men,Division III,Granville,OH,0,5,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
441,Texas A&M C ,51,College,Men,Developmental,College Station,TX,0,5,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
442,Marquette B ,41,College,Men,Developmental,Milwaukee,WI,1,12,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
443,California-Santa Barbara B ,27,College,Men,Developmental,Santa Barbara,CA,2,4,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
444,Cleveland State ,27,College,Men,Division I,Cleveland,OH,2,16,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
445,Franklin & Marshall ,22,College,Men,Division III,Lancaster,PA,1,4,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
446,Wheaton (MA) ,-6,College,Men,Division III,Norton,MA,1,9,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
447,Milwaukee School of Engineering ,-8,College,Men,Division III,Milwaukee,WI,0,9,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
448,York (Pennsylvania) ,-20,College,Men,Division III,York,PA,0,7,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
449,Vermont B ,-32,College,Men,Developmental,Burlington,VT,2,8,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
450,Pennsylvania B ,-64,College,Men,Developmental,Philadelphia,PA,4,15,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
451,Boston College B ,-74,College,Men,Developmental,Chestnut Hill,MA,4,7,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
452,Kansas B ,-86,College,Men,Developmental,Lawrence,KS,0,12,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
453,Wisconsin-Milwaukee B ,-89,College,Men,Developmental,Milwaukee,WI,1,14,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
454,Northwestern-St. Paul ,-91,College,Men,Division III,Roseville,MN,0,9,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
455,Texas State B ,-119,College,Men,Division I,San Marcos ,TX,1,12,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
456,Rutgers B ,-128,College,Men,Developmental,Piscataway,NJ,3,12,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
457,South Florida B ,-128,College,Men,Developmental,Tampa,FL,2,14,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
458,Cornell College ,-130,College,Men,Division III,Mount Vernon,IA,1,6,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
459,SUNY-Binghamton B ,-131,College,Men,Developmental,Binghamton,NY,0,8,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
460,Illinois C ,-144,College,Men,Developmental,Urbana,IL,1,16,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
461,Maryland-Baltimore County B ,-148,College,Men,Developmental,Baltimore,MD,3,8,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
462,Florida Tech B ,-152,College,Men,Developmental,Melbourne,FL,1,15,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
463,Kettering ,-186,College,Men,Division III,Flint,MI,0,6,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
464,Hendrix ,-200,College,Men, ,Conway,AR,0,5,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
465,Chicago B ,-205,College,Men,Developmental,Chicago,IL,0,5,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
466,Le Moyne ,-220,College,Men,Division III,Syracuse,NY,0,5,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
467,Wisconsin C ,-222,College,Men,Developmental,Madison,WI,0,12,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
468,SUNY-Albany B ,-251,College,Men,Developmental,Albany,NY,1,4,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
469,Towson B ,-287,College,Men,Developmental,Towson,MD,2,10,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
470,Dayton B ,-292,College,Men,Developmental,Dayton,OH,0,5,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
471,California-Santa Cruz B ,-320,College,Men,Developmental,Santa Cruz,CA,0,5,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
472,Rensselaer Polytech B ,-325,College,Men,Developmental,Troy,NY,0,4,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
473,SUNY-Buffalo B ,-338,College,Men,Developmental,Buffalo,NY,1,12,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
474,Pennsylvania-Johnstown B ,-342,College,Men,Division III,Johnstown,PA,0,4,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
475,Cal Poly Pomona B ,-347,College,Men,Developmental,Pomona,CA,1,4,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
476,Johns Hopkins B ,-349,College,Men,Developmental,Baltimore,MD,0,7,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
477,Tufts C ,-423,College,Men,Developmental,Medford,MA,2,5,7Cm64Eqn%2fd3gep%2bI11xZnTaihMbTcv53Pwda6jUW4KU%3d,2018_college
